run,thisN,thisTrialN,thisRepN,scene_stimulus,scene_cat,scene_label,canonical_item,item_cat,item_type,congruency,integrated_stimulus,recalled_stimulus,key_resp_remember.keys,key_resp_context.keys,key_resp_context.corr,key_resp_context.rt,key_resp_context.duration,key_resp_context_conf.keys,key_resp_context_conf.rt,key_resp_context_conf.duration,key_resp_scenes.keys,key_resp_scenes.corr,key_resp_scenes.rt,key_resp_scenes.duration,key_resp_scene_conf.keys,key_resp_scene_conf.rt,key_resp_scene_conf.duration,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,show_rest_screen.thisRepN,show_rest_screen.thisTrialN,show_rest_screen.thisN,show_rest_screen.thisIndex,thisRow.t,notes,subs_rand_vars.started,subs_rand_vars.stopped,set_instructions.started,set_instructions.stopped,ret_inst_scr.started,text_instructions.started,key_resp_start.started,ret_inst_scr.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,ret_inst2.started,text_instructions_2.started,key_resp_start_2.started,ret_inst2.stopped,key_resp_start_2.keys,key_resp_start_2.rt,key_resp_start_2.duration,scene_names_reminder.started,text_reminder.started,image1.started,image2.started,image3.started,image4.started,textbox1.started,textbox2.started,textbox3.started,textbox4.started,key_reminder.started,scene_names_reminder.stopped,key_reminder.keys,key_reminder.rt,key_reminder.duration,blank3000_2.started,text_3.started,text_3.stopped,blank3000_2.stopped,create_runs_stim_div.started,create_runs_stim_div.stopped,set_rows.started,set_rows.stopped,item_imagine_scene.started,item_cue.started,item_imagine_scene.stopped,trials.key_resp_remember.keys,blank1000.started,blank1000.stopped,select_context.started,text_context_headline.started,text_sea.started,text_jungle.started,key_resp_context.started,select_context.stopped,trials.key_resp_context.keys,trials.key_resp_context.corr,trials.key_resp_context.rt,trials.key_resp_context.duration,blank500.started,text_blank.started,text_blank.stopped,blank500.stopped,context_confidence.started,slider_context_conf.started,key_resp_context_conf.started,text_context_choice.started,context_confidence.stopped,trials.key_resp_context_conf.keys,trials.key_resp_context_conf.rt,trials.key_resp_context_conf.duration,select_scene_name.started,text_scene_headline.started,text_actual_context.started,text_q_scene.started,text_labels.started,select_scene_name.stopped,trials.key_resp_scenes.keys,trials.key_resp_scenes.corr,trials.key_resp_scenes.rt,trials.key_resp_scenes.duration,scene_confidence.started,text_chosen_scene.started,slider_scene_conf.started,key_resp_scene_conf.started,scene_confidence.stopped,trials.key_resp_scene_conf.keys,trials.key_resp_scene_conf.rt,trials.key_resp_scene_conf.duration,blank3000.started,blank3000.stopped,is_last.started,is_last.stopped,rest_between_runs.started,text_run_rest.started,key_resp_run_rest.started,rest_between_runs.stopped,show_rest_screen.key_resp_run_rest.keys,show_rest_screen.key_resp_run_rest.rt,show_rest_screen.key_resp_run_rest.duration,text_context_headline.stopped,text_sea.stopped,text_jungle.stopped,key_resp_context.stopped,slider_context_conf.stopped,key_resp_context_conf.stopped,text_context_choice.stopped,text_scene_headline.stopped,text_actual_context.stopped,text_q_scene.stopped,text_labels.stopped,text_chosen_scene.stopped,slider_scene_conf.stopped,key_resp_scene_conf.stopped,item_cue.stopped,participant,session,delay,group,mode,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0,13,13,0,stimuli/scenes/UB_1.jpg,Undersea,Somar,stimuli/items/jungle_animal_10.png,Jungle,animal,si,stimuli/integrated/ocean_b_jungle_animal_10.jpg,stimuli/recalled/recalled_ocean_b_jungle_animal_10.jpg,None,2,0,0.5272530419752002,None,1,0.791946499957703,None,2,0,0.782395040965639,None,2,0.7973637080285698,None,0,0,0,0,0,13,13,13,,,,,186.08888620790094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.08173858292866,186.08888620790094,189.14996074989904,None,191.99013691593427,192.98301891598385,190.1397991658887,190.14991658297367,190.14991658297367,190.14991658297367,0.008767666993662715,190.68415837490465,2,0,0.5272530419752002,None,193.77321737492457,193.78315466595814,194.278346707928,194.26654899993446,191.18632195796818,191.1957495829556,191.1957495829556,191.25629045790993,191.99009300000034,1,0.791946499957703,None,192.9835160409566,192.98909820790868,192.98909820790868,192.98909820790868,192.98909820790868,193.77315983292647,2,0,0.782395040965639,None,194.2677834579954,194.278346707928,194.278346707928,194.278346707928,195.0832837499911,2,0.7973637080285698,None,195.08332587499171,198.07129999995232,,,,,,,,,,,,,,,,,,,,,,,,,330,001,,,behavioral,2026-05-27_13h34.57.709,SBL_retrieval_MEG,,2025.2.4,None,2026-05-27 13h34.58.190618 -0400,
0,14,14,0,stimuli/scenes/JA_1.jpg,Jungle,Malbow,stimuli/items/undersea_object_9.png,Undersea,object,si,stimuli/integrated/jungle_a_undersea_object_9.jpg,stimuli/recalled/recalled_jungle_a_undersea_object_9.jpg,None,1,0,0.3635542909614742,None,3,0.4868026250042021,None,1,0,1.1083446660777554,None,2,0.848404832999222,None,0,0,0,0,0,14,14,14,,,,,200.01949370792136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.00770633295178,200.01949370792136,202.0884957499802,None,204.45607174991164,205.4502710829256,203.08382454095408,203.08968945790548,203.08968945790548,203.08968945790548,0.0005379170179367065,203.4506014159415,1,0,0.3635542909614742,None,206.57297470793128,206.5830847499892,207.0808467499446,207.06670287495945,203.94123399991076,203.9666522499174,203.9666522499174,204.0225821249187,204.45602754096035,3,0.4868026250042021,None,205.4564312909497,205.4628536249511,205.4628536249511,205.4628536249511,205.4628536249511,206.57291420793626,1,0,1.1083446660777554,None,207.0702339579584,207.0808467499446,207.0808467499446,207.0808467499446,207.93307845795061,2,0.848404832999222,None,207.93312395794783,210.92271062498912,,,,,,,,,,,,,,,,,,,,,,,,,330,001,,,behavioral,2026-05-27_13h34.57.709,SBL_retrieval_MEG,,2025.2.4,None,2026-05-27 13h34.58.190618 -0400,
0,15,15,0,stimuli/scenes/JB_1.jpg,Jungle,Negvi,stimuli/items/jungle_object_17.png,Jungle,object,sc,stimuli/integrated/jungle_b_jungle_object_17.jpg,stimuli/recalled/recalled_jungle_b_jungle_object_17.jpg,None,1,1,0.25304445798974484,None,3,0.2902210830943659,None,2,0,0.7867010829504579,None,1,0.9250695419032127,None,0,0,0,0,0,15,15,15,,,,,211.91399420797825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.90869166597258,211.91399420797825,214.93326212489046,None,216.9891003749799,217.9831636250019,215.92197187489364,215.93329866591375,215.93329866591375,215.93329866591375,0.00022004195488989353,216.1893198749749,1,1,0.25304445798974484,None,218.78376358293463,218.78942504094448,219.2962561659515,219.28328233293723,216.6851497499738,216.69644687499385,216.69644687499385,216.76535754092038,216.98905237496365,3,0.2902210830943659,None,217.9835481659975,217.98901566595305,217.98901566595305,217.98901566595305,217.98901566595305,218.78369791596197,2,0,0.7867010829504579,None,219.28630424989387,219.2962561659515,219.2962561659515,219.2962561659515,220.2227123749908,1,0.9250695419032127,None,220.22275912493933,223.2163663749816,,,,,,,,,,,,,,,,,,,,,,,,,330,001,,,behavioral,2026-05-27_13h34.57.709,SBL_retrieval_MEG,,2025.2.4,None,2026-05-27 13h34.58.190618 -0400,
0,16,16,0,stimuli/scenes/JB_1.jpg,Jungle,Negvi,stimuli/items/jungle_object_7.png,Jungle,object,sc,stimuli/integrated/jungle_b_jungle_object_7.jpg,stimuli/recalled/recalled_jungle_b_jungle_object_7.jpg,None,1,1,0.365502041997388,None,3,0.29263266606722027,None,1,1,0.23067716602236032,None,2,1.7223901249235496,None,0,0,0,0,0,16,16,16,,,,,225.13212191592902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.11435108294245,225.13212191592902,227.2329875829164,None,229.38971574988682,230.38310745789204,228.22232987498865,228.23248399992008,228.23248399992008,228.23248399992008,-0.000392249901778996,228.58960629091598,1,1,0.365502041997388,None,230.62295541597996,230.63240974990185,231.13174512493424,231.1165749579668,229.08447758294642,229.0948542909464,229.0948542909464,229.16549641592428,229.38967241591308,3,0.29263266606722027,None,230.38353766594082,230.38923016597982,230.38923016597982,230.38923016597982,230.38923016597982,230.62289870798122,1,1,0.23067716602236032,None,231.12095045798924,231.13174512493424,231.13174512493424,231.13174512493424,232.85609404090792,2,1.7223901249235496,None,232.85614583292045,235.84938920789864,,,,,,,,,,,,,,,,,,,,,,,,,330,001,,,behavioral,2026-05-27_13h34.57.709,SBL_retrieval_MEG,,2025.2.4,None,2026-05-27 13h34.58.190618 -0400,
0,17,17,0,stimuli/scenes/UA_1.jpg,Undersea,Tulon,stimuli/items/undersea_object_16.png,Undersea,object,sc,stimuli/integrated/ocean_a_undersea_object_16.jpg,stimuli/recalled/recalled_ocean_a_undersea_object_16.jpg,None,2,1,0.7984198330668733,None,3,0.34106241702102125,None,1,0,1.2621571250492707,None,2,0.5241059580584988,None,0,0,0,0,0,17,17,17,,,,,236.83952616597526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.83399516600184,236.83952616597526,239.8663062499836,None,242.5053493749583,243.49928362492938,240.85548145789653,240.8660844579572,240.8660844579572,240.8660844579572,-0.0006218749331310391,241.65679120796267,2,1,0.7984198330668733,None,244.77210345794447,244.7828675409546,245.27957033296116,245.26647191599477,242.15263104089536,242.16160195798147,242.16160195798147,242.23187662498094,242.5053070829017,3,0.34106241702102125,None,243.50298474996816,243.50762141589075,243.50762141589075,243.50762141589075,243.50762141589075,244.77203979098704,1,0,1.2621571250492707,None,245.26924462500028,245.27957033296116,245.27957033296116,245.27957033296116,245.80550929089077,2,0.5241059580584988,None,245.8055521659553,248.79983216593973,,,,,,,,,,,,,,,,,,,,,,,,,330,001,,,behavioral,2026-05-27_13h34.57.709,SBL_retrieval_MEG,,2025.2.4,None,2026-05-27 13h34.58.190618 -0400,
0,18,18,0,stimuli/scenes/UB_1.jpg,Undersea,Somar,stimuli/items/jungle_animal_18.png,Jungle,animal,si,stimuli/integrated/ocean_b_jungle_animal_18.jpg,stimuli/recalled/recalled_ocean_b_jungle_animal_18.jpg,None,2,0,0.3883152910275385,None,3,0.7886739579262212,None,2,0,0.6708192500518635,None,3,0.43424791598226875,None,0,0,0,0,0,18,18,18,,,,,249.79738329094835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.79043937497772,249.79738329094835,252.81607966590673,None,255.49939320795238,256.4879467909923,253.8044418329373,253.81598470790777,253.81598470790777,253.81598470790777,0.010487457970157266,254.205583624891,2,0,0.3883152910275385,None,257.17344916588627,257.1816024999134,257.6765546249226,257.6659344579093,254.70025829097722,254.70904404099565,254.70904404099565,254.7819238329539,255.49935025000013,3,0.7886739579262212,None,256.48838108289056,256.4994205409894,256.4994205409894,256.4994205409894,256.4994205409894,257.17338333290536,2,0,0.6708192500518635,None,257.6683865409577,257.6765546249226,257.6765546249226,257.6765546249226,258.1162417079322,3,0.43424791598226875,None,258.1162866658997,261.10380141600035,,,,,,,,,,,,,,,,,,,,,,,,,330,001,,,behavioral,2026-05-27_13h34.57.709,SBL_retrieval_MEG,,2025.2.4,None,2026-05-27 13h34.58.190618 -0400,
0,19,19,0,stimuli/scenes/UA_1.jpg,Undersea,Tulon,stimuli/items/undersea_animal_16.png,Undersea,animal,sc,stimuli/integrated/ocean_a_undersea_animal_16.jpg,stimuli/recalled/recalled_ocean_a_undersea_animal_16.jpg,None,2,1,0.7707964170258492,None,2,1.1443647079868242,None,2,1,0.917031625052914,None,1,1.0635889580007643,None,0,0,0,0,0,19,19,19,,,,,262.08896629093215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.0827809579205,262.08896629093215,265.1211852079723,None,268.53877541597467,269.5327441659756,266.1165539579233,266.12158020795323,266.12158020795323,266.12158020795323,0.00030395807698369026,266.88899049989413,2,1,0.7707964170258492,None,270.46706349996384,270.47289929096587,270.97621870797593,270.96622337494045,267.3836845828919,267.39289441599976,267.39289441599976,267.46505341597367,268.538730082917,2,1.1443647079868242,None,269.53367004089523,269.53926829097327,269.53926829097327,269.53926829097327,269.53926829097327,270.4669961659238,2,1,0.917031625052914,None,270.96727024996653,270.97621870797593,270.97621870797593,270.97621870797593,272.0492995829554,1,1.0635889580007643,None,272.0493423329899,275.03741662495304,,,,,,,,,,,,,,,,,,,,,,,,,330,001,,,behavioral,2026-05-27_13h34.57.709,SBL_retrieval_MEG,,2025.2.4,None,2026-05-27 13h34.58.190618 -0400,
1,0,0,0,stimuli/scenes/JA_1.jpg,Jungle,Malbow,stimuli/items/undersea_object_3.png,Undersea,object,si,stimuli/integrated/jungle_a_undersea_object_3.jpg,stimuli/recalled/recalled_jungle_a_undersea_object_3.jpg,None,None,0,,,None,,,None,0,,,None,,,0,1,1,1,0,0,0,0,0,0,0,0,282.148492249893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.15620929095894,280.156458540936,282.1383926249109,282.148492249893,284.16594420792535,None,290.2155074159382,291.2159815829946,285.154551582993,285.16594462492503,285.16594462492503,285.16594462492503,0.009520667023025453,287.6550381659763,None,0,,,293.71608770790044,293.7320531249279,294.22147837490775,294.215645790915,288.1543933749199,288.1645789159229,288.1645789159229,288.2315824578982,290.2154786249157,None,,,291.2200187909184,291.2327764579095,291.2327764579095,291.2327764579095,291.2327764579095,293.7160375829553,None,0,,,294.2184010409983,294.23136924998835,294.23136924998835,294.23136924998835,296.215449374984,None,,,296.2154802499572,299.21594216593076,275.050906999968,275.05114083294757,275.05157395789865,275.05643616593443,275.05643616593443,277.16675779095385,space,2.1054257079958916,None,287.65475004096515,287.65475004096515,287.65475004096515,2.498332416987978,290.15394229092635,290.15394229092635,290.22028541599866,293.7219806659268,293.7219806659268,293.7219806659268,293.7219806659268,296.2205426659202,296.2205426659202,296.2205426659202,,330,001,,,behavioral,2026-05-27_13h34.57.709,SBL_retrieval_MEG,,2025.2.4,None,2026-05-27 13h34.58.190618 -0400,
1,1,1,0,stimuli/scenes/JB_1.jpg,Jungle,Negvi,stimuli/items/undersea_animal_17.png,Undersea,animal,si,stimuli/integrated/jungle_b_undersea_animal_17.jpg,stimuli/recalled/recalled_jungle_b_undersea_animal_17.jpg,None,None,0,,,None,,,None,0,,,None,,,0,1,1,1,0,1,1,1,,,,,300.75367354089394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.7423374579521,300.75367354089394,303.2373022909742,None,309.29884529090486,310.29930670792237,304.2329592499882,304.23736824991647,304.23736824991647,304.23736824991647,0.0009558750316500664,306.73270208295435,None,0,,,312.78765487496275,312.8050040829694,313.3037540409714,313.2988189999014,307.22367066598963,307.2374633329455,307.2374633329455,307.31471204094123,309.29880916594993,None,,,310.299785915995,310.3049518748885,310.3049518748885,310.3049518748885,310.3049518748885,312.7876072078943,None,0,,,313.30017795797903,313.314827041002,313.314827041002,313.314827041002,315.2985142909456,None,,,315.2985462079523,318.2991998329526,,,,,,,,,,306.7324280409375,306.7324280409375,306.7324280409375,2.4959995000390336,309.23137195792515,309.23137195792515,309.30370654095896,312.7990037909476,312.7990037909476,312.7990037909476,312.7990037909476,315.30373358295765,315.30373358295765,315.30373358295765,,330,001,,,behavioral,2026-05-27_13h34.57.709,SBL_retrieval_MEG,,2025.2.4,None,2026-05-27 13h34.58.190618 -0400,
1,2,2,0,stimuli/scenes/UA_1.jpg,Undersea,Tulon,stimuli/items/undersea_animal_7.png,Undersea,animal,sc,stimuli/integrated/ocean_a_undersea_animal_7.jpg,stimuli/recalled/recalled_ocean_a_undersea_animal_7.jpg,None,None,0,,,None,,,None,0,,,None,,,0,1,1,1,0,2,2,2,,,,,319.4008550829021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.3899620829616,319.4008550829021,322.32083599991165,None,328.371302290936,329.371278040926,323.31676362489816,323.3230896249879,323.3230896249879,323.3230896249879,0.0003408340271562338,325.8158817499643,None,0,,,331.8718817909248,331.8870488749817,332.38217324996367,332.37002924992703,326.3051661249483,326.3155564159388,326.3155564159388,326.3877995829098,328.3712720409967,None,,,329.3768675829051,329.3870015409775,329.3870015409775,329.3870015409775,329.3870015409775,331.8718374579912,None,0,,,332.3709884159034,332.39248379098717,332.39248379098717,332.39248379098717,334.38199858297594,None,,,334.38205374998506,337.3705769999651,,,,,,,,,,325.8204881249694,325.8204881249694,325.8204881249694,2.4991615840699524,328.3146387079032,328.3146387079032,328.3816809159471,331.8818289579358,331.8818289579358,331.8818289579358,331.8818289579358,334.38746570795774,334.38746570795774,334.38746570795774,,330,001,,,behavioral,2026-05-27_13h34.57.709,SBL_retrieval_MEG,,2025.2.4,None,2026-05-27 13h34.58.190618 -0400,
1,3,3,0,stimuli/scenes/JA_1.jpg,Jungle,Malbow,stimuli/items/undersea_animal_11.png,Undersea,animal,si,stimuli/integrated/jungle_a_undersea_animal_11.jpg,stimuli/recalled/recalled_jungle_a_undersea_animal_11.jpg,None,None,0,,,None,,,None,0,,,None,,,0,1,1,1,0,3,3,3,,,,,337.3883205829188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.38490699999966,337.3977305829758,341.3818306659814,None,347.45467224996537,348.4533664159244,342.371730582905,342.38770279090386,342.38770279090386,342.38770279090386,0.002324750181287527,344.8986931659747,None,0,,,350.96534137497656,350.97049045795575,351.46545112493914,351.4538649999304,345.3883060408989,345.39852379099466,345.39852379099466,345.4712613329757,347.4546409159666,None,,,348.46453187498264,348.4819135828875,348.4819135828875,348.4819135828875,348.4819135828875,350.96524949988816,None,0,,,351.4550687079318,351.4761049579829,351.4761049579829,351.4761049579829,353.4650432498893,None,,,353.46509616589174,356.4547903329367,,,,,,,,,,344.8860609999392,344.8860609999392,344.8860609999392,,347.38709741597995,347.38709741597995,347.46472949988674,350.97049045795575,350.97049045795575,350.97049045795575,350.97049045795575,353.47117929090746,353.47117929090746,353.47117929090746,341.3873329999624,330,001,,,behavioral,2026-05-27_13h34.57.709,SBL_retrieval_MEG,,2025.2.4,None,2026-05-27 13h34.58.190618 -0400,
1,4,4,0,stimuli/scenes/JA_1.jpg,Jungle,Malbow,stimuli/items/jungle_animal_14.png,Jungle,animal,sc,stimuli/integrated/jungle_a_jungle_animal_14.jpg,stimuli/recalled/recalled_jungle_a_jungle_animal_14.jpg,None,None,0,,,None,,,None,0,,,None,,,0,1,1,1,0,4,4,4,,,,,357.4563277079724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.45110749988817,357.4563277079724,360.48154920793604,None,366.5484260409139,367.5380797908874,361.4718264999101,361.48188724997453,361.48188724997453,361.48188724997453,0.005459125153720379,363.9699597499566,None,0,,,370.0378883329686,370.05388470797334,370.54846062499564,370.53685779089574,364.46697937499266,364.47736937494483,364.47736937494483,364.5549467499368,366.54838837496936,None,,,367.5384574579075,367.55467129091267,367.55467129091267,367.55467129091267,367.55467129091267,370.0378347079968,None,0,,,370.5377350829076,370.55752324999776,370.55752324999776,370.55752324999776,372.548340999987,None,,,372.5483714999864,375.53769712499343,,,,,,,,,,363.9696604999481,363.9696604999481,363.9696604999481,2.4932162502082065,366.4706019159639,366.4706019159639,366.553409957909,370.04848154098727,370.04848154098727,370.04848154098727,370.04848154098727,372.55346008297056,372.55346008297056,372.55346008297056,,330,001,,,behavioral,2026-05-27_13h34.57.709,SBL_retrieval_MEG,,2025.2.4,None,2026-05-27 13h34.58.190618 -0400,
1,5,5,0,stimuli/scenes/JB_1.jpg,Jungle,Negvi,stimuli/items/jungle_animal_11.png,Jungle,animal,sc,stimuli/integrated/jungle_b_jungle_animal_11.jpg,stimuli/recalled/recalled_jungle_b_jungle_animal_11.jpg,None,None,0,,,None,,,None,0,,,None,,,0,1,1,1,0,5,5,5,,,,,375.5747433749493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.5701924159657,375.5747433749493,379.56518633291125,None,385.61484591593035,386.615362332901,380.55546033289284,380.56525112490635,380.56525112490635,380.56525112490635,-0.0009848327608779073,383.0485732909292,None,0,,,389.11525895795785,389.131805999903,389.6201919999439,389.61537579097785,383.53880724997725,383.55592158297077,383.55592158297077,383.63087983289734,385.61481716588605,None,,,386.61604108288884,386.6318749579368,386.6318749579368,386.6318749579368,386.6318749579368,389.11520795791876,None,0,,,389.6163220409071,389.6307009579614,389.6307009579614,389.6307009579614,391.61473154090345,None,,,391.61476054089144,394.6152854579268,,,,,,,,,,383.05292049993295,383.05292049993295,383.05292049993295,2.4918621252290905,385.5532287498936,385.5532287498936,385.62055416591465,389.1199750408996,389.1199750408996,389.1199750408996,389.1199750408996,391.6200850409223,391.6200850409223,391.6200850409223,,330,001,,,behavioral,2026-05-27_13h34.57.709,SBL_retrieval_MEG,,2025.2.4,None,2026-05-27 13h34.58.190618 -0400,
1,6,6,0,stimuli/scenes/UA_1.jpg,Undersea,Tulon,stimuli/items/jungle_object_19.png,Jungle,object,si,stimuli/integrated/ocean_a_jungle_object_19.jpg,stimuli/recalled/recalled_ocean_a_jungle_object_19.jpg,None,1,0,0.4171777500305325,None,2,0.4552382080582902,None,1,0,0.6780864999163896,None,2,0.4243034590035677,None,0,1,1,1,0,6,6,6,,,,,396.1267017079517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.1123203749303,396.1267017079517,398.63662795792334,None,401.037579165888,402.03189666592516,399.6327509159455,399.6384641249897,399.6384641249897,399.6384641249897,0.0020376252941787243,400.0666084579425,1,0,0.4171777500305325,None,402.721998999943,402.7307952909032,403.22828554094303,403.2148418329889,400.5702861659229,400.5808447499294,400.5808447499294,400.63753733295016,401.03753370791674,2,0.4552382080582902,None,402.0364126249915,402.0416841659462,402.0416841659462,402.0416841659462,402.0416841659462,402.7219434999861,1,0,0.6780864999163896,None,403.2178426249884,403.22828554094303,403.22828554094303,403.22828554094303,403.6545612498885,2,0.4243034590035677,None,403.65461020788644,406.6482066249009,,,,,,,,,,,,,,,,,,,,,,,,,330,001,,,behavioral,2026-05-27_13h34.57.709,SBL_retrieval_MEG,,2025.2.4,None,2026-05-27 13h34.58.190618 -0400,
1,7,7,0,stimuli/scenes/UA_1.jpg,Undersea,Tulon,stimuli/items/jungle_animal_3.png,Jungle,animal,si,stimuli/integrated/ocean_a_jungle_animal_3.jpg,stimuli/recalled/recalled_ocean_a_jungle_animal_3.jpg,None,None,0,,,None,,,None,0,,,None,,,0,1,1,1,0,7,7,7,,,,,406.69373366597574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.6890476249391,406.69373366597574,410.664999374887,None,416.7142670409521,417.7150155409472,411.6552423329558,411.66473791596945,411.66473791596945,411.66473791596945,0.0006681249942630529,414.1484223329462,None,0,,,420.21469099994283,420.2315508329775,420.7218164158985,420.7150670409901,414.6399184159236,414.65563658298925,414.65563658298925,414.7305002498906,416.7142364999745,None,,,417.71544008294586,417.7310554579599,417.7310554579599,417.7310554579599,417.7310554579599,420.2146432499867,None,0,,,420.71834020793904,420.7304288749583,420.7304288749583,420.7304288749583,422.71452345792204,None,,,422.7145539999474,425.71488158300053,,,,,,,,,,414.15346508298535,414.15346508298535,414.15346508298535,2.493550124927424,416.65286270796787,416.65286270796787,416.7196202909108,420.21961712499615,420.21961712499615,420.21961712499615,420.21961712499615,422.7198642499279,422.7198642499279,422.7198642499279,,330,001,,,behavioral,2026-05-27_13h34.57.709,SBL_retrieval_MEG,,2025.2.4,None,2026-05-27 13h34.58.190618 -0400,
1,8,8,0,stimuli/scenes/UA_1.jpg,Undersea,Tulon,stimuli/items/undersea_object_7.png,Undersea,object,sc,stimuli/integrated/ocean_a_undersea_object_7.jpg,stimuli/recalled/recalled_ocean_a_undersea_object_7.jpg,None,None,0,,,None,,,None,0,,,None,,,0,1,1,1,0,8,8,8,,,,,426.94787962490227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.9404098748928,426.94787962490227,429.7363337079296,None,435.7871485829819,436.7871594579192,430.7320081659127,430.737517332891,430.737517332891,430.737517332891,0.002978999982587993,433.23132429097313,None,0,,,439.2980080409907,439.3024892079411,439.7979415829759,439.78655812493525,433.7212797079701,433.73020291596185,433.73020291596185,433.8035878329538,435.78711945796385,None,,,436.78751624992583,436.8041879159864,436.8041879159864,436.8041879159864,436.8041879159864,439.29795612499584,None,0,,,439.7875185828889,439.80666866595857,439.80666866595857,439.80666866595857,441.7975783329457,None,,,441.7976079159416,444.7976956659695,,,,,,,,,,433.2369319999125,433.2369319999125,433.2369319999125,2.496386209037155,435.7192850828869,435.7192850828869,435.79741154098883,439.3024892079411,439.3024892079411,439.3024892079411,439.3024892079411,441.8031649159966,441.8031649159966,441.8031649159966,,330,001,,,behavioral,2026-05-27_13h34.57.709,SBL_retrieval_MEG,,2025.2.4,None,2026-05-27 13h34.58.190618 -0400,
1,9,9,0,stimuli/scenes/UA_1.jpg,Undersea,Tulon,stimuli/items/jungle_object_13.png,Jungle,object,si,stimuli/integrated/ocean_a_jungle_object_13.jpg,stimuli/recalled/recalled_ocean_a_jungle_object_13.jpg,None,None,0,,,None,,,None,0,,,None,,,0,1,1,1,0,9,9,9,,,,,446.08748712495435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.07509991596453,446.08748712495435,448.8149684999371,None,454.8705200830009,455.88134174991865,449.81637454091106,449.82240195793565,449.82240195793565,449.82240195793565,0.0018063340103253722,452.3148962080013,None,0,,,458.38168683298863,458.3865074159112,458.88122033292893,458.869797540945,452.80490579095203,452.8142093329225,452.8142093329225,452.88652637496125,454.8704844999593,None,,,455.8819779159967,455.8881727079861,455.8881727079861,455.8881727079861,455.8881727079861,458.3816219579894,None,0,,,458.8709647079231,458.8923411659198,458.8923411659198,458.8923411659198,460.8808403329458,None,,,460.8808722499525,463.8694759159116,,,,,,,,,,452.31975012493785,452.31975012493785,452.31975012493785,2.4999794590985402,454.80269545794,454.80269545794,454.8804802079685,458.3865074159112,458.3865074159112,458.3865074159112,458.3865074159112,460.8861395409331,460.8861395409331,460.8861395409331,,330,001,,,behavioral,2026-05-27_13h34.57.709,SBL_retrieval_MEG,,2025.2.4,None,2026-05-27 13h34.58.190618 -0400,
1,10,10,0,stimuli/scenes/UA_1.jpg,Undersea,Tulon,stimuli/items/undersea_animal_9.png,Undersea,animal,sc,stimuli/integrated/ocean_a_undersea_animal_9.jpg,stimuli/recalled/recalled_ocean_a_undersea_animal_9.jpg,None,None,0,,,None,,,None,0,,,None,,,0,1,1,1,0,10,10,10,,,,,463.93521612498444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.9303619998973,463.93521612498444,467.8974128749687,None,473.95361954090185,474.965306290891,468.8866648329422,468.8977744159056,468.8977744159056,468.8977744159056,0.0032201671274378896,471.3880538329249,None,0,,,477.46473187499214,477.46936245798133,477.98059224989265,477.964712790912,471.88159833289683,471.88959979091305,471.88959979091305,471.96975787496194,473.95358879095875,None,,,474.96744083298836,474.97458708297927,474.97458708297927,474.97458708297927,474.97458708297927,477.4644955829717,None,0,,,477.96706062497105,477.98059224989265,477.98059224989265,477.98059224989265,479.9640499999514,None,,,479.96408474992495,482.95320479094516,,,,,,,,,,471.3877989159664,471.3877989159664,471.3877989159664,2.4932274591410533,473.8859317499446,473.8859317499446,473.96392004098743,477.46936245798133,477.46936245798133,477.46936245798133,477.46936245798133,479.96929916599765,479.96929916599765,479.96929916599765,,330,001,,,behavioral,2026-05-27_13h34.57.709,SBL_retrieval_MEG,,2025.2.4,None,2026-05-27 13h34.58.190618 -0400,
