scene_stimulus,scene_label,scene_img,correct_key,thisN,thisTrialN,thisRepN,conditionFile,scene_image,scene_name,scene_present,spaceKey.keys,spaceKey.rt,spaceKey.duration,group,Image1,Image2,Image3,scene_name_showALL,key_p1_2.keys,key_p1_2.rt,key_p1_2.duration,scene_name_p2,key_part2.keys,key_part2.corr,key_part2.rt,key_part2.duration,qst_num,question,options,correct_answer,label_current,scene_again,scene_left,scene_right,key_rate_2.keys,key_rate_2.corr,key_rate_2.rt,key_rate_2.duration,key_question_2.keys,key_question_2.corr,key_question_2.rt,key_question_2.duration,key_sceneLearn.keys,key_sceneLearn.rt,key_sceneLearn.duration,scene_label_loader.thisRepN,scene_label_loader.thisTrialN,scene_label_loader.thisN,scene_label_loader.thisIndex,groups_loop.thisRepN,groups_loop.thisTrialN,groups_loop.thisN,groups_loop.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,groups_loop_p1_2.thisRepN,groups_loop_p1_2.thisTrialN,groups_loop_p1_2.thisN,groups_loop_p1_2.thisIndex,part2_loop.thisRepN,part2_loop.thisTrialN,part2_loop.thisN,part2_loop.thisIndex,p3_scene_loop.thisRepN,p3_scene_loop.thisTrialN,p3_scene_loop.thisN,p3_scene_loop.thisIndex,p3_vis_loop.thisRepN,p3_vis_loop.thisTrialN,p3_vis_loop.thisN,p3_vis_loop.thisIndex,skip_loop.thisRepN,skip_loop.thisTrialN,skip_loop.thisN,skip_loop.thisIndex,loop_msg.thisRepN,loop_msg.thisTrialN,loop_msg.thisN,loop_msg.thisIndex,thisRow.t,notes,instructions_overall.started,text_instructions.started,key_welcome.started,instructions_overall.stopped,key_welcome.keys,key_welcome.rt,key_welcome.duration,scene_label_2.started,scene_label_2.stopped,p1_instruction.started,txt_insturctions_p1.started,key_instructions_p1.started,p1_instruction.stopped,key_instructions_p1.keys,key_instructions_p1.rt,key_instructions_p1.duration,p1.started,trial_image.started,scene_name_part1.started,text_scenename.started,txt_memorize.started,spaceKey.started,p1.stopped,trials_loop.spaceKey.keys,trials_loop.spaceKey.rt,trials_loop.spaceKey.duration,p1_2_instructions.started,text_p1_2_instructions.started,key_p1_2_instructions.started,p1_2_instructions.stopped,key_p1_2_instructions.keys,key_p1_2_instructions.rt,key_p1_2_instructions.duration,p1_2_showALL_2.started,image_left.started,image_center.started,image_right.started,key_p1_2.started,txt_scenename_showALL.started,p1_2_showALL_2.stopped,groups_loop_p1_2.key_p1_2.keys,groups_loop_p1_2.key_p1_2.rt,groups_loop_p1_2.key_p1_2.duration,p1_3_instructions_wide.started,text_instructions_p1_3.started,key_instructions_p1_3.started,p1_3_instructions_wide.stopped,key_instructions_p1_3.keys,key_instructions_p1_3.rt,key_instructions_p1_3.duration,p1_compare.started,img1.started,img2.started,img3.started,img4.started,label1.started,label2.started,label3.started,label4.started,key_p1_compare.started,p1_compare.stopped,key_p1_compare.keys,key_p1_compare.rt,key_p1_compare.duration,p1_3_instructions_close.started,text_instructions_p1.started,key_instructions_p1_4.started,p1_3_instructions_close.stopped,key_instructions_p1_4.keys,key_instructions_p1_4.rt,key_instructions_p1_4.duration,p1_compare_2.started,img1_2.started,img2_2.started,img3_2.started,img4_2.started,label1_2.started,label2_2.started,label3_2.started,label4_2.started,key_p1_compare_2.started,p1_compare_2.stopped,key_p1_compare_2.keys,key_p1_compare_2.rt,key_p1_compare_2.duration,p2_instructions.started,text_instructions_part2.started,key_resp.started,p2_instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,p2.started,scene_part2.started,p2.stopped,part2_question.started,text_part2_question.started,key_part2.started,part2_question.stopped,part2_loop.key_part2.keys,part2_loop.key_part2.corr,part2_loop.key_part2.rt,part2_loop.key_part2.duration,part2_feedback.started,text_part2_feedback.started,text_part2_feedback.stopped,part2_feedback.stopped,part3_instructions_2.started,text_part3_instructions_2.started,key_part3_instructions_2.started,part3_instructions_2.stopped,key_part3_instructions_2.keys,key_part3_instructions_2.rt,key_part3_instructions_2.duration,p3_reset_vis_vars.started,p3_reset_vis_vars.stopped,p3_skip_answered_questions.started,p3_skip_answered_questions.stopped,p3_blank1000.started,text.started,p3_blank1000.stopped,p3_visualize.started,text_p3_visualize.started,textbox_scene_name_2.started,p3_visualize.stopped,p3_rate.started,text_rate_2.started,key_rate_2.started,p3_rate.stopped,p3_vis_loop.key_rate_2.keys,p3_vis_loop.key_rate_2.corr,p3_vis_loop.key_rate_2.rt,p3_vis_loop.key_rate_2.duration,p3_question.started,text_question_2.started,text_option_2.started,key_question_2.started,text_5.started,p3_question.stopped,p3_vis_loop.key_question_2.keys,p3_vis_loop.key_question_2.corr,p3_vis_loop.key_question_2.rt,p3_vis_loop.key_question_2.duration,text.stopped,text_p3_visualize.stopped,textbox_scene_name_2.stopped,p3_study_again.started,study_scene_left.started,study_scene_right.started,study_name1_2.started,key_sceneLearn.started,text_6.started,text_7.started,p3_study_again.stopped,skip_loop.key_sceneLearn.keys,skip_loop.key_sceneLearn.rt,skip_loop.key_sceneLearn.duration,p3_correct_msg.started,text_next_scene_2.started,p3_correct_msg.stopped,text_next_scene_2.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,2,2,0,,,,,,,,,,,,,,,,,,,,,3,What type of vegetation was most visually prominent?,"1. Wide wing-like trees and green leaves
2.Tall trees with vines and moss
3. Bright tropical flowers and open palm trees",2,Negvi,None,stimuli/TESTscenes/JB_1.jpg,stimuli/TESTscenes/JB_2.jpg,3,0,1.0349466670304537,None,2,1,1.8847533330554143,None,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,2,2,3,,,,,,,,,213.80718150001485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.799110333086,213.79920133308042,213.79923970799427,213.80718150001485,214.79337708302774,214.79443583299872,214.8063252500724,214.8063252500724,218.79336791601963,218.7934084580047,218.8038270410616,218.8038270410616,219.8447459579911,3,0,1.0349466670304537,None,219.8610977079952,219.8697626250796,219.8697626250796,0.016291667008772492,219.8697626250796,221.75536112498958,2,1,1.8847533330554143,None,214.8063252500724,218.8038270410616,218.8038270410616,,,,,,,,,,,,,,,,510,001,2026-03-29_17h39.06.965,TEST_training_task,,2025.2.4,None,2026-03-29 17h39.07.937902 +0200,
,,,,3,3,0,,,,,,,,,,,,,,,,,,,,,2,What atmospheric condition defined the scene?,"1. Foggy and misty
2. Bright sunlight
3. Partly cloudy",1,Negvi,None,stimuli/TESTscenes/JB_1.jpg,stimuli/TESTscenes/JB_2.jpg,3,0,1.6752035419922322,None,1,1,2.839515708037652,None,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,3,3,2,,,,,,,,,221.76943774998654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.7601240000222,221.7602244160371,221.76026179105975,221.76943774998654,222.75420579104684,222.75551291601732,222.76608783297706,222.76608783297706,226.7556572080357,226.75569766608533,226.75943145807832,226.75943145807832,228.43913262500428,3,0,1.6752035419922322,None,228.45248408301268,228.46163975005038,228.46163975005038,0.013226374983787537,228.46163975005038,231.29411083308514,1,1,2.839515708037652,None,222.76608783297706,226.75943145807832,226.75943145807832,,,,,,,,,,,,,,,,510,001,2026-03-29_17h39.06.965,TEST_training_task,,2025.2.4,None,2026-03-29 17h39.07.937902 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,0,0,0,0,231.30915233306587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.30081716598943,231.30915233306587,233.2922875409713,233.31252270797268,510,001,2026-03-29_17h39.06.965,TEST_training_task,,2025.2.4,None,2026-03-29 17h39.07.937902 +0200,
,,,,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-29_17h39.06.965,TEST_training_task,,2025.2.4,None,2026-03-29 17h39.07.937902 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,2,How did the lighting appear overall?,"1. Dim and bluish 
2. Bright and strong rays
3. Warm and golden",1,Somar,None,stimuli/TESTscenes/UB_1.jpg,stimuli/TESTscenes/UB_2.jpg,2,0,0.7460951670072973,None,1,1,1.786284749978222,None,space,1.5195749159902334,None,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,2,0,0,0,0,,,,,241.01637270802166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.29442416597158,233.29451762500685,233.30784829100594,233.30793320806697,233.3079635410104,233.31252270797268,234.30401037505362,234.32231725007296,234.32924354099669,234.32924354099669,238.30970683298074,238.30976758303586,238.32029983308166,238.32029983308166,239.07200837507844,2,0,0.7460951670072973,None,239.08553825004492,239.09487062506378,239.09487062506378,0.013396000023931265,239.09487062506378,240.87474533298519,1,1,1.786284749978222,None,234.32924354099669,,,241.0064555410063,241.01637270802166,241.01637270802166,241.01637270802166,241.01637270802166,241.01637270802166,241.01637270802166,242.54392320802435,space,1.5195749159902334,None,,,,,510,001,2026-03-29_17h39.06.965,TEST_training_task,,2025.2.4,None,2026-03-29 17h39.07.937902 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,2,How did the lighting appear overall?,"1. Dim and bluish 
2. Bright and strong rays
3. Warm and golden",1,Somar,None,stimuli/TESTscenes/UB_1.jpg,stimuli/TESTscenes/UB_2.jpg,2,0,0.7460951670072973,None,1,1,1.786284749978222,None,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-29_17h39.06.965,TEST_training_task,,2025.2.4,None,2026-03-29 17h39.07.937902 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,2,How did the lighting appear overall?,"1. Dim and bluish 
2. Bright and strong rays
3. Warm and golden",1,Somar,None,stimuli/TESTscenes/UB_1.jpg,stimuli/TESTscenes/UB_2.jpg,None,0,,,None,0,,,space,1.9574418750125915,None,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,2,0,0,0,0,,,,,242.67532895808108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.54891474999022,242.54901016608346,242.54904741607606,,242.5491018750472,242.54983287502546,,,242.5498874160694,242.54991945798974,,,242.54995175008662,None,0,,,242.55003408307675,,,,,242.55007741600275,None,0,,,,,,242.66663220804185,242.67532895808108,242.67532895808108,242.67532895808108,242.67532895808108,242.67532895808108,242.67532895808108,244.63846504106186,space,1.9574418750125915,None,,,,,510,001,2026-03-29_17h39.06.965,TEST_training_task,,2025.2.4,None,2026-03-29 17h39.07.937902 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,2,How did the lighting appear overall?,"1. Dim and bluish 
2. Bright and strong rays
3. Warm and golden",1,Somar,None,stimuli/TESTscenes/UB_1.jpg,stimuli/TESTscenes/UB_2.jpg,None,0,,,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-29_17h39.06.965,TEST_training_task,,2025.2.4,None,2026-03-29 17h39.07.937902 +0200,
,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,3,How did the ground look?,"1. Completely covered with rocks
 2. Mostly sandy with some rocks 
3. Covered with rocks except in the middle
4. Covered with rocks except on the sides",4,Somar,None,stimuli/TESTscenes/UB_1.jpg,stimuli/TESTscenes/UB_2.jpg,3,0,0.5067142909392715,None,4,1,3.0222109999740496,None,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,1,1,3,,,,,,,,,244.65346454107203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.64436812500935,244.64444841607474,244.6444802080514,244.65346454107203,245.63746279105544,245.63919262506533,245.65161837497726,245.65161837497726,249.63686395797413,249.63695520802867,249.64066162507515,249.64066162507515,250.1555614999961,3,0,0.5067142909392715,None,250.17278750007972,250.18195808306336,250.18195808306336,0.017013833043165505,250.18195808306336,253.20569716603495,4,1,3.0222109999740496,None,245.65161837497726,249.64066162507515,249.64066162507515,,,,,,,,,,,,,,,,510,001,2026-03-29_17h39.06.965,TEST_training_task,,2025.2.4,None,2026-03-29 17h39.07.937902 +0200,
,,,,2,2,0,,,,,,,,,,,,,,,,,,,,,0,What material primarily covered the ground?,"1. Fine white sand
2. Pebbles and small rocks
3. Flat stone slabs",2,Somar,None,stimuli/TESTscenes/UB_1.jpg,stimuli/TESTscenes/UB_2.jpg,3,0,1.0473901249933988,None,2,1,1.4801115829031914,None,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,2,2,0,,,,,,,,,253.2222553329775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.21230095799547,253.21239345800132,253.2124287079787,253.2222553329775,254.2098821660038,254.21127166599035,254.22328883304726,254.22328883304726,258.2098470000783,258.2099137910409,258.2202510830248,258.2202510830248,259.27218879107386,3,0,1.0473901249933988,None,259.28694237500895,259.2976957500214,259.2976957500214,0.014648500015027821,259.2976957500214,260.77011495805345,2,1,1.4801115829031914,None,254.22328883304726,258.2202510830248,258.2202510830248,,,,,,,,,,,,,,,,510,001,2026-03-29_17h39.06.965,TEST_training_task,,2025.2.4,None,2026-03-29 17h39.07.937902 +0200,
,,,,3,3,0,,,,,,,,,,,,,,,,,,,,,1,What was the color of seaweed in the scene?,"1.  Green-yellow
2. Reddish.
3. Dark green",2,Somar,None,stimuli/TESTscenes/UB_1.jpg,stimuli/TESTscenes/UB_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,,,,,,,,,260.7795334580587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.7733432080131,260.77339895803016,260.7734225830063,260.7795334580587,261.77092616597656,261.772095750086,261.78334216598887,261.78334216598887,265.76992845803034,265.76999258308206,265.7739142080536,265.7739142080536,266.4943810830591,3,0,0.7162178750149906,None,266.50755500001833,266.5165832909988,266.5165832909988,0.01309779193252325,266.5165832909988,268.6202772500692,1,0,2.1000902500236407,None,261.78334216598887,265.7739142080536,265.7739142080536,,,,,,,,,,,,,,,,,,,,,,,,
